79:304.786;205.485;304.77;406.418;305.949;307.375;307.196;406.283;507.609;209.793;405.674;309.135;407.207;506.502;506.908;407.528;310.523;407.27;308.307;408.215;
80:221.23;420.921;321.552;421.2;421.371;521.006;621.654;621.245;521.593;620.972;621.432;721.085;621.181;721.649;721.667;721.74;722.305;722.702;820.69;721.446;
81:924.818;1016.4;723.874;724.751;824.789;724.863;724.874;724.82;724.883;724.778;724.876;724.91;724.858;824.856;724.93;924.911;824.911;824.88;824.922;824.93;
82:321.553;521.046;324.103;522.992;522.338;522.419;622.529;521.633;524.38;624.026;523.962;424.003;622.566;824.31;823.497;824.404;824.279;724.181;724.346;724.187;
83:413.721;324.837;623.356;424.97;624.905;424.972;624.918;424.959;524.958;624.971;524.974;524.963;524.966;824.931;924.731;724.954;924.952;924.921;824.959;924.962;
84:205.356;124.51;323.901;224.459;223.688;324.186;224.254;223.77;223.853;424.132;324.074;323.444;223.992;323.805;423.482;223.829;620.77;320.404;420.918;519.615;
85:624.748;924.428;724.736;824.68;1022.47;924.581;724.714;824.393;924.696;824.778;824.793;924.719;924.685;924.662;824.785;824.777;1024.69;824.685;924.746;824.688;
86:316.842;417.133;515.443;414.92;417.041;716.458;617.908;617.943;519.67;618.776;518.745;718.869;518.718;718.343;717.904;819.17;721.629;521.29;621.13;421.99;
87:722.877;722.786;922.498;922.855;922.592;822.994;823.095;822.863;922.202;922.227;1022.23;922.89;922.624;1022.02;823.113;923.349;823.204;923.786;923.858;1018.87;
88:315.739;219.754;318.328;316.264;218.387;318.063;318.92;518.538;517.702;321.645;817.037;517.158;716.206;616.223;714.76;714.528;718.243;717.194;618.343;819.041;
89:521.946;422.223;722.087;721.91;722.215;721.697;622.082;622.241;721.836;721.592;722.177;622.122;622.466;622.449;822.18;822.94;622.591;622.771;622.911;722.651;
90:324.421;424.266;424.461;624.336;724.549;724.255;724.537;624.439;624.588;724.592;624.737;524.578;624.543;1021.34;924.374;724.521;924.763;824.147;724.291;724.479;
91:100.893;222.868;723.678;523.453;522.802;522.877;621.977;422.333;621.802;523.232;623.315;422.704;523.295;622.002;422.332;422.672;422.491;522.803;521.945;523.777;
92:422.902;623.934;522.867;523.446;424.218;723.919;423.038;423.307;422.935;424.018;623.921;623.981;622.902;421.716;323.462;523.378;524.378;423.954;522.172;623.758;
93:114.405;305.303;306.99;407.492;507.609;509.403;508.939;508.846;509.432;608.614;408.547;408.334;509.385;509.878;612.541;508.37;612.962;408.23;510.353;609.996;
94:423.22;522.999;623.281;623.814;623.739;623.91;723.438;824.05;722.999;622.829;723.306;623.44;724.078;720.704;722.119;522.907;622.116;821.825;722.576;919.794;
95:224.865;324.794;524.866;624.894;624.883;724.87;424.892;624.888;624.865;624.884;724.886;824.912;724.913;624.92;724.916;624.908;724.922;724.903;624.939;724.896;
96:224.49;223.961;424.393;323.539;623.886;524.234;723.318;523.685;623.538;723.823;623.561;823.389;824.178;624.194;724.257;823.156;723.792;624.181;523.838;723.797;
97:219.247;318.964;618.831;519.414;619.245;719.525;619.592;719.387;520.512;720.555;720.966;620.275;622.103;620.772;621.16;720.1;720.269;620.568;620.233;619.496;
98:324.951;424.965;524.942;524.961;624.948;624.931;624.951;524.961;524.951;524.964;324.976;724.957;624.956;424.972;424.972;624.954;524.971;524.945;424.974;524.942;
99:315.406;514.401;512.846;613.614;513.578;416.665;615.747;616.035;515.71;516.781;417.077;518.41;624.854;624.894;824.897;624.851;724.882;724.849;524.911;724.906;
