82:221.193;422.142;521.524;420.991;521.813;521.619;520.796;320.265;521.9;322.493;520.277;421;322.532;721.505;521.943;722.227;422.082;621.462;522.344;422.843;
83:319.854;620.236;721.482;720.867;521.212;520.953;721.045;621.182;620.284;720.961;822.384;522.334;622.447;722.389;622.412;722.258;722.595;822.602;822.974;722.244;
84:122.973;422.845;423.228;523.247;523.248;523.233;723.091;523.778;523.506;723.631;623.556;723.256;623.613;623.741;723.779;523.82;623.657;623.381;721.046;623.735;
85:314.942;514.727;416.322;417.564;516.038;514.639;715.07;417.17;416.85;315.355;416.491;416.482;414.41;417.93;318.088;517.606;217.899;418.26;318.362;418.458;
86:424.449;624.188;624.471;724.511;624.547;724.498;724.598;524.569;724.492;624.618;824.628;724.62;824.649;824.681;724.702;724.765;1022.7;824.796;824.812;724.786;
87:212.805;214.322;415.481;215.573;214.925;215.434;315.575;116.426;215.969;315.316;214.413;211.498;215.174;116.419;215.605;215.688;117.193;215.609;216.968;217.178;
88:322.491;422.581;721.406;721.058;821.826;722.083;621.632;721.326;722.134;1020.17;821.84;821.842;822.548;722.582;822.572;722.746;822.226;722.587;722.703;821.947;
89:208.221;312.296;212.161;211.735;218;314.444;213.72;216.531;215.877;214.208;315.112;215.384;417.512;213.184;211.289;316.042;311.541;413.135;312.579;312.947;
90:222.934;523.029;423.124;423.261;523.449;423.325;623.465;523.253;523.375;523.495;523.704;523.693;423.847;523.747;423.945;624.018;724.158;624.209;624.194;624.224;
91:224.526;524.471;423.235;324.387;318.853;422.104;520.152;324.431;524.413;622.14;624.096;424.214;524.168;424.172;520.855;522.964;423.99;423.093;424.037;623.858;
92:224.446;424.353;524.214;524.141;724.292;624.39;524.37;724.268;524.243;424.329;624.346;824.356;424.18;424.174;724.164;424.278;523.983;524.197;624.176;524.381;
93:224.492;614.515;324.51;224.478;817.193;824.282;424.396;514.612;517.001;409.843;517.72;524.349;724.205;424.345;310.62;524.099;624.062;616.82;324.299;424.322;
94:424.737;524.699;624.674;624.735;424.779;624.71;724.735;624.721;524.768;624.699;524.653;624.721;524.757;624.761;524.775;524.737;424.774;524.783;524.795;524.833;
95:324.001;524.083;523.078;623.257;624.481;624.366;623.199;623.618;524.591;624.188;623.329;523.052;623.635;622.756;724.45;723.135;522.655;423.636;722.864;823.904;
96:124.486;324.581;324.657;324.559;424.613;324.511;324.562;324.56;424.583;424.577;424.594;324.633;324.617;524.506;324.634;324.663;324.598;324.655;224.699;224.649;
97:310.66;311.389;312.585;314.033;215.274;312.738;314.225;313.551;412.942;411.236;213.252;514.688;513.151;214.308;413.621;314.645;312.574;410.839;312.499;213.448;
98:221.688;521.425;320.909;321.444;321.528;221.225;620.699;520.903;420.799;620.794;320.412;320.964;319.73;520.867;520.932;420.998;521.074;521.073;721.425;621.248;
99:114.94;314.861;118.148;117.673;318.497;318.215;217.895;217.337;217.405;216.758;419.277;219.016;419.603;318.822;418.074;317.322;317.321;218.296;317.763;218.128;
